6.556578186587380515e+03 9.620253116409475114e-01
6.556630420503336609e+03 9.505822829839576382e-01
6.556682649447060612e+03 8.827012435446589533e-01
6.556734873418015013e+03 8.215379990605091720e-01
6.556787092415652296e+03 8.447582715561690048e-01
6.556839306439432221e+03 8.887388308074120058e-01
6.556891515488809091e+03 9.393447598552995270e-01
6.556943719563244485e+03 9.650664346450433806e-01
6.556995918662189979e+03 9.615623945114317728e-01
6.557048112785106241e+03 9.753969111780175227e-01
6.557100301931448485e+03 9.834454238953099781e-01
6.557152486100673741e+03 9.588232080581416961e-01
6.557204665292238133e+03 9.771806412401480291e-01
6.557256839505599601e+03 9.782764354286820341e-01
6.557309008740216086e+03 9.618634865070808670e-01
6.557361172995540073e+03 9.822603555111235618e-01
6.557413332271027684e+03 9.803494964299467318e-01
6.557465486566140498e+03 9.560353640057703828e-01
6.557517635880330999e+03 9.736522770240708669e-01
6.557569780213052582e+03 9.771554610206313329e-01
6.557621919563773190e+03 9.695470755612937142e-01
6.557674053931934395e+03 9.611372484337874500e-01
6.557726183317005052e+03 9.353695452287603684e-01
6.557778307718430369e+03 9.399652664949901260e-01
6.557830427135671925e+03 9.431666095061230770e-01
6.557882541568186753e+03 9.433150195940070981e-01
6.557934651015423697e+03 9.581280624495732701e-01
6.557986755476844337e+03 9.445753482710028681e-01
6.558038854951905705e+03 9.418627318660699466e-01
6.558090949440059376e+03 9.328712185588757810e-01
6.558143038940764200e+03 9.300306806187830233e-01
6.558195123453473570e+03 9.429166098494455861e-01
6.558247202977642701e+03 9.235555912070848583e-01
6.558299277512729532e+03 9.455433137553086453e-01
6.558351347058184729e+03 9.376569659461001516e-01
6.558403411613468961e+03 9.433795522480786788e-01
6.558455471178033804e+03 9.371207376685039003e-01
6.558507525751333560e+03 9.541570516917579070e-01
6.558559575332827990e+03 9.574971207867956080e-01
6.558611619921965939e+03 9.597710681310378522e-01
6.558663659518208988e+03 9.557529617968442137e-01
6.558715694121005981e+03 9.660224205494472027e-01
6.558767723729814861e+03 9.684223574028477666e-01
6.558819748344090840e+03 9.440480844079803813e-01
6.558871767963282764e+03 9.476753947994491778e-01
6.558923782586853122e+03 9.589201651246463953e-01
6.558975792214253488e+03 9.473429595927771452e-01
6.559027796844936347e+03 9.546834917408024701e-01
6.559079796478359640e+03 9.494339099346973398e-01
6.559131791113975851e+03 9.297723932565216121e-01
6.559183780751236554e+03 9.576501722226199442e-01
6.559235765389600601e+03 9.641183008664356846e-01
6.559287745028517747e+03 9.494156267736093557e-01
6.559339719667446843e+03 9.555550612128014265e-01
6.559391689305837644e+03 9.486565268622457747e-01
6.559443653943146273e+03 9.270424971749561260e-01
6.559495613578827033e+03 9.115058917594365262e-01
6.559547568212330589e+03 8.606887108670454589e-01
6.559599517843110334e+03 8.564175422876824095e-01
6.559651462470629667e+03 9.051574869499210418e-01
6.559703402094329249e+03 9.478722253820824895e-01
6.559755336713667020e+03 9.283594128818479785e-01
6.559807266328100013e+03 9.514771950106921672e-01
6.559859190937080712e+03 9.235764163161279683e-01
6.559911110540059781e+03 9.377225409070110151e-01
6.559963025136487886e+03 9.510099942175148646e-01
6.560014934725826606e+03 9.209421535550637028e-01
6.560066839307518421e+03 9.282878805335313954e-01
6.560118738881025820e+03 9.084001279311902932e-01
6.560170633445796739e+03 9.066702815313982811e-01
6.560222523001286390e+03 8.880069753490664741e-01
6.560274407546942712e+03 8.904276384048085413e-01
6.560326287082226372e+03 9.100481826913116024e-01
6.560378161606581671e+03 8.976150026718319186e-01
6.560430031119469277e+03 8.766199178019540295e-01
6.560481895620337127e+03 8.471052306776186702e-01
6.560533755108636797e+03 8.147199746085579397e-01
6.560585609583820769e+03 8.428880793453462639e-01
6.560637459045340620e+03 8.796684354974231290e-01
6.560689303492656109e+03 8.614460345294095989e-01
6.560741142925212444e+03 9.011934618794312790e-01
6.560792977342463018e+03 9.050405624041200081e-01
6.560844806743859408e+03 9.196012638899802027e-01
6.560896631128853187e+03 8.958065296072863504e-01
6.560948450496896839e+03 8.848299840281299566e-01
6.561000264847445578e+03 9.007846095252961538e-01
6.561052074179942792e+03 8.831962060076886667e-01
6.561103878493850971e+03 8.934573453455189052e-01
6.561155677788612593e+03 8.906189237499292366e-01
6.561207472063682872e+03 9.220526358264398148e-01
6.561259261318515200e+03 8.766409811398937491e-01
6.561311045552553878e+03 8.820681197482568292e-01
6.561362824765260484e+03 8.695347740184737884e-01
6.561414598956074769e+03 8.602947827068391229e-01
6.561466368124457404e+03 8.748529659970274430e-01
6.561518132269855414e+03 8.601871155233882238e-01
6.561569891391721285e+03 8.651419281344884249e-01
6.561621645489505681e+03 8.828899030285700666e-01
6.561673394562653812e+03 8.562386360551478282e-01
6.561725138610625436e+03 8.388992952635074829e-01
6.561776877632863034e+03 8.216439593164143185e-01
6.561828611628824547e+03 8.285472456700749833e-01
6.561880340597956092e+03 8.252959837526587794e-01
6.561932064539708335e+03 7.900920144389947941e-01
6.561983783453532851e+03 7.626036263666435833e-01
6.562035497338879395e+03 7.366719605302636253e-01
6.562087206195198632e+03 7.316643156892065347e-01
6.562138910021941228e+03 6.533900570857517076e-01
6.562190608818557848e+03 6.089195241661352620e-01
6.562242302584492791e+03 5.498065829423506301e-01
6.562293991319201268e+03 4.712179038354968874e-01
6.562345675022133946e+03 4.063866881209913795e-01
6.562397353692737852e+03 3.612983545687440401e-01
6.562449027330464560e+03 3.202681978574175581e-01
6.562500695934761097e+03 2.938690811843190920e-01
6.562552359505079039e+03 2.722497847100238677e-01
6.562604018040868141e+03 2.748983323789365163e-01
6.562655671541575430e+03 2.738028031659355266e-01
6.562707320006650662e+03 2.589448149728206250e-01
6.562758963435548139e+03 2.538037975543966929e-01
6.562810601827711253e+03 2.638117170309287607e-01
6.562862235182587938e+03 2.573579618166875749e-01
6.562913863499635227e+03 2.652578669606949768e-01
6.562965486778291051e+03 2.657316552605027415e-01
6.563017105018016082e+03 2.777251479789498712e-01
6.563068718218250979e+03 2.981200376685076425e-01
6.563120326378442769e+03 3.245927262450705730e-01
6.563171929498044847e+03 3.750131584320220979e-01
6.563223527576507877e+03 4.240125080487170961e-01
6.563275120613277068e+03 4.651969617747188646e-01
6.563326708607799446e+03 4.963137075594322711e-01
6.563378291559523859e+03 5.802223621629203354e-01
6.563429869467899152e+03 6.337400832322053201e-01
6.563481442332373263e+03 7.046953112741937142e-01
6.563533010152392308e+03 7.577467100283600265e-01
6.563584572927409681e+03 7.719406100492414158e-01
6.563636130656869682e+03 7.717364822538114177e-01
6.563687683340216608e+03 7.978863570330069210e-01
6.563739230976907493e+03 8.115790272851212128e-01
6.563790773566382086e+03 7.965342664429503339e-01
6.563842311108089234e+03 8.322150304873002780e-01
6.563893843601476874e+03 8.408487578602457102e-01
6.563945371045994762e+03 8.440055459871507182e-01
6.563996893441089014e+03 8.407649332992287450e-01
6.564048410786201202e+03 8.518875588222434292e-01
6.564099923080787448e+03 8.340228884156504208e-01
6.564151430324289322e+03 8.694615982891283901e-01
6.564202932516154760e+03 8.558107016658590416e-01
6.564254429655833519e+03 8.714763372369860317e-01
6.564305921742767168e+03 8.957235062598961628e-01
6.564357408776408192e+03 8.926537820684009583e-01
6.564408890756195433e+03 8.978065875050407207e-01
6.564460367681583193e+03 9.024824186377059521e-01
6.564511839552014862e+03 8.872270510386790487e-01
6.564563306366936558e+03 9.021881903580505346e-01
6.564614768125796218e+03 9.018639525037697169e-01
6.564666224828036320e+03 8.945502987244563498e-01
6.564717676473108440e+03 9.053035974954437570e-01
6.564769123060453239e+03 9.031794059799721497e-01
6.564820564589521382e+03 9.172928422595088005e-01
6.564872001059754439e+03 9.206085911176438152e-01
6.564923432470595799e+03 9.110648513746409938e-01
6.564974858821505222e+03 9.313952169526743541e-01
6.565026280111908818e+03 9.403794654537557252e-01
6.565077696341266346e+03 9.252881749330840178e-01
6.565129107509018468e+03 9.031181084615418353e-01
6.565209547421307434e+03 8.243502830723795638e-01
6.565275965393264414e+03 8.356776214253315294e-01
6.565342380446544666e+03 8.322539834538524861e-01
6.565408792579988585e+03 8.209623017728371330e-01
6.565475201792437474e+03 7.957935708822214682e-01
6.565541608082736275e+03 8.106914528206394799e-01
6.565608011449719925e+03 8.388448359068306770e-01
6.565674411892238822e+03 8.579810053560203986e-01
6.565740809409126086e+03 8.534297909288942607e-01
6.565807203999230296e+03 8.513850742848121378e-01
6.565873595661392756e+03 8.535833818485928370e-01
6.565939984394457497e+03 8.607588118908943153e-01
6.566006370197275828e+03 8.823725769012022990e-01
6.566072753068679049e+03 8.691346632556605778e-01
6.566139133007523014e+03 8.632831494299553210e-01
6.566205510012645391e+03 8.677789909447504169e-01
6.566271884082903853e+03 8.767363208336217406e-01
6.566338255217135156e+03 8.780061374465889523e-01
6.566404623414186062e+03 8.838337382081070670e-01
6.566470988672908788e+03 8.940736248126317509e-01
6.566537350992152824e+03 8.715280006921606315e-01
6.566603710370759472e+03 9.010160235088783276e-01
6.566670066807582771e+03 8.813902823634821582e-01
6.566736420301473117e+03 8.869931807231297149e-01
6.566802770851272726e+03 8.603937047506741154e-01
6.566869118455839271e+03 8.902616487694077207e-01
6.566935463114022241e+03 8.999572675022230461e-01
6.567001804824672035e+03 8.896511844548923298e-01
6.567068143586637234e+03 8.937598482184797577e-01
6.567134479398776421e+03 8.776797099837667648e-01
6.567200812259934537e+03 8.775944737824630248e-01
6.567267142168971986e+03 8.847766468214950386e-01
6.567333469124733710e+03 8.784764391566778352e-01
6.567399793126079203e+03 8.947384429732647693e-01
6.567466114171864319e+03 8.880178607451696404e-01
6.567532432260939459e+03 9.108869894263936784e-01
6.567598747392162295e+03 8.808874689617710585e-01
6.567665059564386866e+03 8.798991493369986427e-01
6.567731368776470845e+03 9.084528000903064893e-01
6.567797675027270088e+03 8.883106200872764591e-01
6.567863978315640452e+03 8.597168884818978674e-01
6.567930278640444158e+03 8.940823603007775899e-01
6.567996576000531604e+03 9.193929222778739474e-01
6.568062870394765014e+03 8.822891080768668903e-01
6.568129161822003880e+03 8.921850143562682911e-01
6.568195450281105877e+03 8.979920245740622420e-01
6.568261735770935047e+03 8.494076675892749950e-01
6.568328018290347245e+03 8.818008274257957968e-01
6.568394297838202874e+03 8.830700460790786854e-01
6.568460574413360519e+03 8.978915496817286845e-01
6.568526848014693314e+03 9.013882881344496001e-01
6.568593118641050751e+03 8.986029747522487066e-01
6.568659386291301416e+03 8.881400400569864351e-01
6.568725650964304805e+03 8.863658961043687778e-01
6.568791912658922229e+03 8.822757619505978699e-01
6.568858171374028643e+03 8.629254358923271750e-01
6.568924427108477175e+03 8.464741449939027218e-01
6.568990679861136414e+03 8.257587705680199397e-01
6.569056929630870400e+03 7.323486869809352484e-01
6.569123176416545903e+03 5.763138417333666386e-01
6.569189420217027873e+03 5.077114541933845926e-01
6.569255661031187628e+03 6.272489621635247703e-01
6.569321898857883752e+03 7.626814273314796999e-01
6.569388133695987563e+03 8.571016913282668570e-01
6.569454365544365828e+03 8.725958433676735959e-01
6.569520594401889866e+03 8.955042242053282697e-01
6.569586820267427356e+03 8.820599729440947723e-01
6.569653043139842339e+03 8.998769400375319361e-01
6.569719263018011588e+03 9.155859842138693860e-01
6.569785479900805512e+03 9.440955062003547615e-01
6.569851693787084514e+03 8.945682602487917690e-01
6.569917904675731734e+03 9.162485930758433872e-01
6.569984112565608484e+03 8.945268227929025207e-01
6.570050317455592449e+03 8.919972902683162008e-01
6.570116519344557673e+03 8.701179387004353005e-01
6.570182718231368199e+03 8.863639544970877138e-01
6.570248914114907166e+03 9.017288411533012082e-01
6.570315106994042253e+03 9.051707923524012767e-01
6.570381296867649326e+03 9.092768167683293878e-01
6.570447483734601519e+03 9.136087227740220529e-01
6.570513667593773789e+03 8.886260135403019067e-01
6.570579848444046547e+03 8.910329917074979456e-01
6.570646026284287473e+03 8.679992871404507149e-01
6.570712201113380615e+03 8.730193739525670127e-01
6.570778372930197293e+03 8.920657217839705888e-01
6.570844541733615188e+03 8.819874922729250555e-01
6.570910707522513803e+03 8.818751505445567851e-01
6.570976870295772642e+03 8.865553828796671754e-01
6.571043030052266658e+03 8.688186251817250350e-01
6.571109186790871718e+03 8.779413459737371861e-01
6.571175340510480964e+03 8.796771364360598255e-01
6.571241491209956621e+03 9.103588420644086465e-01
6.571307638888190013e+03 9.330983183799335112e-01
6.571373783544063372e+03 8.716085441353602636e-01
6.571439925176446195e+03 8.946967967452864601e-01
6.571506063784233447e+03 8.935661987021837893e-01
6.571572199366297355e+03 8.853729238408594160e-01
6.571638331921527424e+03 8.842126589098678879e-01
6.571704461448802249e+03 8.725220587771077563e-01
6.571770587947008607e+03 8.968925037972328429e-01
6.571836711415021455e+03 8.955687221446713142e-01
6.571902831851735755e+03 8.958185157787464936e-01
6.571968949256031010e+03 8.851900028262857933e-01
6.572035063626798546e+03 9.271106423682433650e-01
6.572101174962912410e+03 9.098105049726080695e-01
6.572167283263266654e+03 9.115359265318241366e-01
6.572233388526749877e+03 8.698359729613084346e-01
6.572299490752243400e+03 9.149450272120782657e-01
6.572365589938636731e+03 9.149286673972750750e-01
6.572431686084815738e+03 9.181777355892212222e-01
6.572497779189668108e+03 8.969937419029857528e-01
6.572563869252088807e+03 8.850185953752026657e-01
6.572629956270961884e+03 7.814860497810824924e-01
6.572696040245175936e+03 6.399661080579213124e-01
6.572762121173625019e+03 5.662576485323880249e-01
6.572828199055198638e+03 6.593788960070369187e-01
6.572894273888783573e+03 7.867127160920210915e-01
6.572960345673272968e+03 8.799773541681434885e-01
6.573026414407559059e+03 9.211663505423188791e-01
6.573092480090535901e+03 8.962933056861444037e-01
6.573158542721097547e+03 9.112461683905846987e-01
6.573224602298127138e+03 9.207888242634834075e-01
6.573290658820532371e+03 9.105555462265719768e-01
6.573356712287195478e+03 9.231419491878620764e-01
6.573422762697017788e+03 9.229235627212541981e-01
6.573488810048892447e+03 9.260527440799436460e-01
6.573554854341713508e+03 9.305901349136345146e-01
6.573620895574373208e+03 9.203344064895961907e-01
6.573686933745775605e+03 9.318071759518204988e-01
6.573752968854810206e+03 9.220011411126080025e-01
6.573819000900377432e+03 9.081105892727968643e-01
6.573885029881378614e+03 9.008212554852442766e-01
6.573951055796702349e+03 9.259931202669261507e-01
6.574017078645253605e+03 8.877037486242905784e-01
6.574083098425929165e+03 8.038653914812152745e-01
6.574149115137627632e+03 6.765134874778522267e-01
6.574215128779252154e+03 6.581242963472504481e-01
6.574281139349696787e+03 7.799490014118396486e-01
6.574347146847869226e+03 8.606796676054537798e-01
6.574413151272660798e+03 8.850163936282098298e-01
6.574479152622984657e+03 9.032344998365620103e-01
6.574545150897731219e+03 9.194846668786627042e-01
6.574611146095809090e+03 9.522425921957690109e-01
6.574677138216120511e+03 9.195952677007920295e-01
6.574743127257569540e+03 9.179439698175998474e-01
6.574809113219058418e+03 8.616627577028052043e-01
6.574875096099487564e+03 7.699910200500216240e-01
6.574941075897765586e+03 5.984101435519383339e-01
