10.31 1.0
24.66 1.0
16.7 1.0
10.87 0.0
16.03 1.0
16.14 0.0
9.92 1.0
12.22 1.0
11.43 1.0
14.68 1.0
14.46 1.0
4.88 0.0
11.77 1.0
3.7 0.0
5.0 0.0
12.11 0.0
14.12 1.0
11.287 1.0
13.34 0.0
15.558 0.0
13.068 0.0
11.949000000000002 0.0
6.388999999999999 0.0
5.7 0.0
1.31 0.0
5.76 0.0
2.5860000000000003 0.0
2.69 0.0
1.82 1.0
2.73 0.0
11.780999999999999 0.0
12.442 0.0
1.95 1.0
3.67 0.0
3.94 0.0
2.025 0.0
1.13 0.0
1.193 0.0
2.61 0.0
4.57 0.0
1.264 0.0
1.217 0.0
33.6 1.0
14.179 0.0
14.785 0.0
10.749 0.0
14.448 1.0
11.152999999999999 0.0
12.689 0.0
9.718 0.0
12.722000000000001 0.0
13.585 0.0
22.194000000000003 1.0
14.314 1.0
13.204 0.0
9.247 0.0
17.609 1.0
14.28 1.0
14.347999999999999 0.0
14.359000000000002 0.0
13.922 0.0
15.984000000000002 1.0
14.392000000000001 0.0
14.437000000000001 1.0
14.493 0.0
11.31 0.0
14.773 1.0
10.581 0.0
13.249 0.0
21.185 1.0
17.822 1.0
23.371 1.0
18.785999999999998 1.0
20.961 1.0
15.614 1.0
14.594000000000001 0.0
10.862 0.0
18.03 1.0
7.76 0.0
13.585 0.0
11.645999999999999 0.0
12.386 1.0
14.572000000000001 1.0
8.709 0.0
14.897 1.0
13.092 1.0
10.682 0.0
20.849 1.0
15.637 1.0
14.123 0.0
19.616 1.0
16.814 1.0
13.384 0.0
14.022 0.0
15.48 1.0
13.171 0.0
18.383 1.0
14.0 0.0
13.787 0.0
16.029 0.0
16.41 1.0
12.92 0.0
6.792999999999999 0.0
6.882000000000001 0.0
17.598 1.0
11.433 0.0
17.71 1.0
14.908 1.0
15.693 1.0
13.227 0.0
11.96 0.0
14.415 1.0
10.122 0.0
12.52 0.0
8.967 0.0
8.575 0.0
10.222999999999999 0.0
15.805 1.0
15.491 1.0
15.02 0.0
11.96 1.0
14.022 0.0
18.921 1.0
12.767000000000001 0.0
12.274000000000001 1.0
12.620999999999999 0.0
11.187000000000001 0.0
12.924000000000001 1.0
13.395 0.0
11.825 0.0
13.529000000000002 0.0
18.82 1.0
16.825 1.0
15.815999999999999 1.0
18.887 1.0
13.809000000000001 1.0
10.593 0.0
6.311 0.0
15.513 1.0
11.478 0.0
8.097000000000001 0.0
9.785 0.0
13.85 1.0
2.44 0.0
4.35 0.0
11.5 0.0
1.64 0.0
2.39 0.0
3.42 0.0
3.23 0.0
3.16 0.0
17.317999999999998 1.0
1.745 1.0
0.892 0.0
1.6019999999999999 0.0
1.511 0.0
1.61 0.0
1.31 0.0
4.71 0.0
16.141 1.0
1.7 1.0
2.86 0.0
9.718 0.0
2.16 0.0
7.398 0.0
3.89 0.0
22.754 0.0
16.814 1.0
10.07 0.0
12.442 0.0
2.085 1.0
1.939 0.0
2.164 0.0
13.115 0.0
3.59 1.0
3.37 0.0
15.98 1.0
5.33 0.0
7.55 0.0
2.56 0.0
1.9 0.0
12.14 0.0
10.67 0.0
12.06 0.0
2.03 0.0
2.06 0.0
2.53 0.0
2.33 0.0
7.5 0.0
1.21 0.0
2.76 0.0
2.9 0.0
1.97 0.0
8.37 0.0
1.89 0.0
1.7 1.0
1.73 0.0
0.99 0.0
2.91 0.0
1.45 0.0
0.89 0.0
9.11 0.0
4.81 0.0
12.25 0.0
2.48 0.0
1.49 0.0
2.29 0.0
2.0 0.0
1.99 0.0
2.07 0.0
1.8 0.0
2.6 0.0
1.9 0.0
1.15 0.0
2.64 0.0
1.28 0.0
2.26 0.0
2.02 0.0
2.54 0.0
1.44 0.0
2.19 0.0
1.86 0.0
2.23 0.0
2.6 0.0
2.37 0.0
2.31 0.0
2.84 0.0
2.76 0.0
